Actual,Predicted
91,93.83894534520354
63,61.457306144783544
91,82.06380381777808
60,62.438567938735666
60,66.36361511454416
96,87.9513745814908
74,66.36361511454416
78,77.15749484801748
92,88.93263637544294
35,44.775855647597496
77,85.98885099358657
62,60.47604435083142
81,88.93263637544294
63,60.47604435083142
68,64.4010915266399
68,72.25118587825688
65,58.513520762927186
67,62.438567938735666
77,73.23244767220899
64,65.38235332059203
93,88.93263637544294
90,84.02632740568232
92,87.9513745814908
70,62.438567938735666
55,54.5884735871187
103,101.68903969682049
45,53.60721179316658
67,50.66342641131022
84,79.12001843592172
62,60.47604435083142
56,55.56973538107082
31,37.90702308993265
71,59.49478255687931
27,30.056928738315683
77,79.12001843592172
72,82.06380381777808
51,53.60721179316658
76,69.3074004964005
54,51.64468820526234
89,85.98885099358657
81,78.1387566419696
81,80.10128022987385
45,47.719641029453854
41,53.60721179316658
50,48.700902823405976
82,81.08254202382597
33,44.775855647597496
37,40.85080847178901
65,63.41982973268779
81,78.1387566419696
55,52.625949999214455
56,58.513520762927186
75,69.3074004964005
32,43.794593853645374
76,62.438567938735666
46,57.532258968975064
90,90.89515996334717
88,85.00758919963445
74,69.3074004964005
72,64.4010915266399
93,92.8576835512514
88,81.08254202382597
91,93.83894534520354
60,80.10128022987385
46,57.532258968975064
37,37.90702308993265
64,60.47604435083142
21,21.225572592746595
62,47.719641029453854
86,83.0450656117302
93,94.82020713915566
68,52.625949999214455
44,50.66342641131022
57,55.56973538107082
58,53.60721179316658
70,54.5884735871187
79,72.25118587825688
49,46.73837923550174
72,71.26992408430476
54,54.5884735871187
43,39.869546677836894
97,85.00758919963445
88,85.98885099358657
62,67.34487690849627
31,33.98197591412416
76,71.26992408430476
67,72.25118587825688
98,95.80146893310777
55,58.513520762927186
62,60.47604435083142
49,48.700902823405976
90,86.97011278753868
95,89.91389816939505
93,88.93263637544294
84,83.0450656117302
43,53.60721179316658
66,62.438567938735666
30,35.94449950202841
56,55.56973538107082
90,97.76399252101203
47,48.700902823405976
49,53.60721179316658
61,62.438567938735666
72,63.41982973268779
65,71.26992408430476
85,84.02632740568232
58,55.56973538107082
64,55.56973538107082
65,64.4010915266399
64,55.56973538107082
92,89.91389816939505
51,59.49478255687931
71,79.12001843592172
81,71.26992408430476
77,62.438567938735666
46,43.794593853645374
98,90.89515996334717
90,98.74525431496414
65,74.2137094661611
59,56.55099717502294
79,86.97011278753868
37,33.00071412017204
35,39.869546677836894
92,92.8576835512514
81,85.00758919963445
60,80.10128022987385
52,52.625949999214455
60,47.719641029453854
69,71.26992408430476
59,70.28866229035263
72,66.36361511454416
84,80.10128022987385
74,72.25118587825688
49,63.41982973268779
69,69.3074004964005
33,33.00071412017204
46,49.6821646173581
5,13.375478241129628
53,52.625949999214455
46,54.5884735871187
67,66.36361511454416
50,36.92576129598053
73,65.38235332059203
48,53.60721179316658
61,59.49478255687931
87,94.82020713915566
27,36.92576129598053
85,82.06380381777808
70,56.55099717502294
74,69.3074004964005
84,69.3074004964005
48,39.869546677836894
66,68.32613870244839
61,62.438567938735666
100,96.78273072705989
40,37.90702308993265
25,30.056928738315683
57,51.64468820526234
48,55.56973538107082
56,49.6821646173581
43,42.81333205969325
76,69.3074004964005
70,74.2137094661611
42,41.83207026574113
92,95.80146893310777
62,65.38235332059203
84,85.98885099358657
39,41.83207026574113
24,33.00071412017204
78,74.2137094661611
69,72.25118587825688
91,94.82020713915566
62,61.457306144783544
86,70.28866229035263
60,80.10128022987385
98,70.28866229035263
84,79.12001843592172
52,51.64468820526234
49,59.49478255687931
67,50.66342641131022
75,74.2137094661611
96,93.83894534520354
59,66.36361511454416
72,68.32613870244839
34,48.700902823405976
62,57.532258968975064
46,49.6821646173581
104,99.72651610891626
60,66.36361511454416
46,41.83207026574113
79,60.47604435083142
81,78.1387566419696
60,62.438567938735666
85,82.06380381777808
94,80.10128022987385
61,69.3074004964005
74,82.06380381777808
79,85.00758919963445
84,77.15749484801748
37,34.963237708076285
49,44.775855647597496
54,53.60721179316658
46,43.794593853645374
42,44.775855647597496
92,85.00758919963445
36,45.75711744154961
61,60.47604435083142
34,46.73837923550174
83,86.97011278753868
27,37.90702308993265
66,64.4010915266399
41,50.66342641131022
95,80.10128022987385
55,60.47604435083142
63,68.32613870244839
78,82.06380381777808
66,50.66342641131022
70,63.41982973268779
43,43.794593853645374
60,52.625949999214455
84,88.93263637544294
43,47.719641029453854
60,50.66342641131022
37,50.66342641131022
73,74.2137094661611
84,90.89515996334717
61,62.438567938735666
54,58.513520762927186
87,85.98885099358657
75,77.15749484801748
77,74.2137094661611
85,95.80146893310777
90,93.83894534520354
65,57.532258968975064
74,65.38235332059203
83,85.00758919963445
72,66.36361511454416
70,77.15749484801748
62,71.26992408430476
57,56.55099717502294
55,60.47604435083142
66,64.4010915266399
56,66.36361511454416
74,72.25118587825688
107,88.93263637544294
49,39.869546677836894
46,50.66342641131022
41,35.94449950202841
78,76.17623305406536
45,46.73837923550174
60,61.457306144783544
48,56.55099717502294
84,83.0450656117302
94,95.80146893310777
79,70.28866229035263
70,58.513520762927186
38,44.775855647597496
82,78.1387566419696
96,88.93263637544294
76,76.17623305406536
79,74.2137094661611
61,68.32613870244839
47,53.60721179316658
91,101.68903969682049
85,84.02632740568232
84,74.2137094661611
33,39.869546677836894
67,60.47604435083142
47,38.888284883884765
70,65.38235332059203
64,68.32613870244839
79,77.15749484801748
78,88.93263637544294
53,52.625949999214455
80,85.00758919963445
46,47.719641029453854
95,93.83894534520354
65,64.4010915266399
60,54.5884735871187
84,94.82020713915566
57,55.56973538107082
71,68.32613870244839
86,86.97011278753868
75,71.26992408430476
71,63.41982973268779
20,33.98197591412416
64,66.36361511454416
66,63.41982973268779
83,86.97011278753868
38,48.700902823405976
89,89.91389816939505
20,29.07566694436356
82,81.08254202382597
63,57.532258968975064
21,30.056928738315683
49,51.64468820526234
64,49.6821646173581
88,86.97011278753868
44,55.56973538107082
71,66.36361511454416
83,79.12001843592172
83,82.06380381777808
39,47.719641029453854
52,55.56973538107082
38,46.73837923550174
66,66.36361511454416
42,49.6821646173581
54,54.5884735871187
52,59.49478255687931
78,69.3074004964005
50,49.6821646173581
35,39.869546677836894
67,64.4010915266399
34,34.963237708076285
31,27.113143356459318
96,89.91389816939505
92,93.83894534520354
70,57.532258968975064
61,60.47604435083142
51,56.55099717502294
54,52.625949999214455
70,64.4010915266399
63,71.26992408430476
60,63.41982973268779
41,44.775855647597496
84,81.08254202382597
49,54.5884735871187
80,78.1387566419696
72,71.26992408430476
79,76.17623305406536
56,60.47604435083142
65,74.2137094661611
41,42.81333205969325
35,39.869546677836894
71,75.19497126011323
55,61.457306144783544
85,85.00758919963445
61,59.49478255687931
90,78.1387566419696
78,73.23244767220899
68,68.32613870244839
82,79.12001843592172
93,76.17623305406536
65,65.38235332059203
83,84.02632740568232
86,89.91389816939505
66,52.625949999214455
83,62.438567938735666
76,82.06380381777808
35,36.92576129598053
79,68.32613870244839
85,89.91389816939505
93,94.82020713915566
55,57.532258968975064
60,55.56973538107082
58,54.5884735871187
44,49.6821646173581
32,30.056928738315683
67,72.25118587825688
29,27.113143356459318
67,71.26992408430476
59,59.49478255687931
32,39.869546677836894
41,44.775855647597496
59,44.775855647597496
99,92.8576835512514
56,68.32613870244839
88,60.47604435083142
55,60.47604435083142
60,70.28866229035263
96,94.82020713915566
63,52.625949999214455
43,34.963237708076285
86,85.00758919963445
44,55.56973538107082
13,21.225572592746595
30,36.92576129598053
35,40.85080847178901
60,60.47604435083142
83,72.25118587825688
67,56.55099717502294
77,77.15749484801748
29,35.94449950202841
70,67.34487690849627
30,33.00071412017204
76,72.25118587825688
86,67.34487690849627
69,70.28866229035263
87,73.23244767220899
84,90.89515996334717
55,44.775855647597496
68,63.41982973268779
50,54.5884735871187
79,78.1387566419696
70,66.36361511454416
72,57.532258968975064
69,54.5884735871187
83,73.23244767220899
77,76.17623305406536
69,60.47604435083142
78,76.17623305406536
60,80.10128022987385
38,52.625949999214455
42,38.888284883884765
87,75.19497126011323
85,81.08254202382597
43,45.75711744154961
53,56.55099717502294
86,89.91389816939505
47,47.719641029453854
83,76.17623305406536
81,79.12001843592172
81,76.17623305406536
39,46.73837923550174
26,37.90702308993265
43,52.625949999214455
46,52.625949999214455
94,85.00758919963445
76,59.49478255687931
30,38.888284883884765
27,38.888284883884765
77,85.00758919963445
76,75.19497126011323
-11,-5.268495843960665
45,52.625949999214455
35,39.869546677836894
66,72.25118587825688
67,69.3074004964005
76,62.438567938735666
56,43.794593853645374
44,34.963237708076285
51,33.00071412017204
82,89.91389816939505
92,88.93263637544294
93,93.83894534520354
67,66.36361511454416
87,95.80146893310777
36,37.90702308993265
73,71.26992408430476
83,73.23244767220899
47,46.73837923550174
91,87.9513745814908
73,77.15749484801748
60,60.47604435083142
54,60.47604435083142
70,72.25118587825688
76,70.28866229035263
71,72.25118587825688
52,55.56973538107082
91,91.87642175729928
37,49.6821646173581
53,58.513520762927186
49,53.60721179316658
45,50.66342641131022
98,88.93263637544294
63,68.32613870244839
28,33.00071412017204
50,49.6821646173581
67,63.41982973268779
44,57.532258968975064
70,62.438567938735666
56,51.64468820526234
67,72.25118587825688
94,79.12001843592172
76,76.17623305406536
84,81.08254202382597
52,60.47604435083142
30,30.056928738315683
80,78.1387566419696
89,89.91389816939505
77,79.12001843592172
54,48.700902823405976
65,70.28866229035263
77,75.19497126011323
78,64.4010915266399
87,85.98885099358657
80,69.3074004964005
76,73.23244767220899
42,53.60721179316658
61,61.457306144783544
60,80.10128022987385
84,82.06380381777808
92,92.8576835512514
52,51.64468820526234
68,57.532258968975064
53,61.457306144783544
85,90.89515996334717
65,57.532258968975064
61,56.55099717502294
61,56.55099717502294
96,91.87642175729928
79,63.41982973268779
84,84.02632740568232
71,74.2137094661611
46,53.60721179316658
74,55.56973538107082
93,89.91389816939505
64,59.49478255687931
61,56.55099717502294
0,13.375478241129628
95,89.91389816939505
66,61.457306144783544
94,90.89515996334717
60,57.532258968975064
29,36.92576129598053
71,70.28866229035263
56,55.56973538107082
66,66.36361511454416
47,51.64468820526234
3,8.469169271369024
86,77.15749484801748
75,72.25118587825688
83,79.12001843592172
57,53.60721179316658
73,63.41982973268779
67,58.513520762927186
57,52.625949999214455
81,86.97011278753868
47,44.775855647597496
29,34.963237708076285
57,56.55099717502294
82,87.9513745814908
60,51.64468820526234
59,61.457306144783544
32,44.775855647597496
83,80.10128022987385
74,76.17623305406536
67,64.4010915266399
82,83.0450656117302
37,43.794593853645374
68,57.532258968975064
57,56.55099717502294
85,76.17623305406536
60,80.10128022987385
57,55.56973538107082
87,79.12001843592172
87,90.89515996334717
99,94.82020713915566
83,81.08254202382597
55,65.38235332059203
31,18.281787210890233
63,56.55099717502294
85,82.06380381777808
25,34.963237708076285
60,55.56973538107082
59,67.34487690849627
44,44.775855647597496
51,58.513520762927186
17,30.056928738315683
81,70.28866229035263
56,58.513520762927186
51,48.700902823405976
54,53.60721179316658
61,56.55099717502294
75,72.25118587825688
73,69.3074004964005
92,93.83894534520354
38,48.700902823405976
42,44.775855647597496
37,43.794593853645374
84,75.19497126011323
53,47.719641029453854
80,76.17623305406536
75,78.1387566419696
102,96.78273072705989
82,77.15749484801748
73,71.26992408430476
49,56.55099717502294
75,54.5884735871187
60,80.10128022987385
64,59.49478255687931
66,61.457306144783544
88,93.83894534520354
76,60.47604435083142
53,50.66342641131022
63,72.25118587825688
94,84.02632740568232
49,53.60721179316658
48,43.794593853645374
83,85.98885099358657
79,75.19497126011323
76,66.36361511454416
91,90.89515996334717
97,91.87642175729928
82,82.06380381777808
61,56.55099717502294
83,82.06380381777808
88,78.1387566419696
59,70.28866229035263
60,63.41982973268779
81,81.08254202382597
85,68.32613870244839
67,71.26992408430476
72,68.32613870244839
83,86.97011278753868
41,40.85080847178901
65,68.32613870244839
50,53.60721179316658
67,71.26992408430476
79,78.1387566419696
58,66.36361511454416
40,47.719641029453854
62,61.457306144783544
38,53.60721179316658
60,80.10128022987385
43,47.719641029453854
91,82.06380381777808
51,54.5884735871187
81,53.60721179316658
90,85.98885099358657
89,95.80146893310777
62,69.3074004964005
75,73.23244767220899
63,70.28866229035263
57,66.36361511454416
83,85.00758919963445
90,86.97011278753868
33,38.888284883884765
83,87.9513745814908
90,86.97011278753868
80,88.93263637544294
88,82.06380381777808
95,86.97011278753868
34,33.00071412017204
65,56.55099717502294
62,70.28866229035263
82,74.2137094661611
73,74.2137094661611
21,30.056928738315683
91,82.06380381777808
11,11.412954653225388
88,85.98885099358657
66,69.3074004964005
70,60.47604435083142
72,64.4010915266399
79,72.25118587825688
64,70.28866229035263
86,92.8576835512514
79,80.10128022987385
71,73.23244767220899
85,75.19497126011323
25,33.00071412017204
88,66.36361511454416
35,43.794593853645374
96,91.87642175729928
30,37.90702308993265
64,66.36361511454416
57,54.5884735871187
55,52.625949999214455
66,61.457306144783544
50,54.5884735871187
78,74.2137094661611
49,53.60721179316658
69,63.41982973268779
60,53.60721179316658
92,92.8576835512514
88,89.91389816939505
91,88.93263637544294
46,54.5884735871187
30,24.169357974602956
38,43.794593853645374
50,50.66342641131022
90,89.91389816939505
68,60.47604435083142
69,65.38235332059203
63,60.47604435083142
71,56.55099717502294
53,61.457306144783544
56,48.700902823405976
96,90.89515996334717
91,95.80146893310777
77,77.15749484801748
42,54.5884735871187
73,54.5884735871187
92,92.8576835512514
72,64.4010915266399
83,78.1387566419696
82,82.06380381777808
36,39.869546677836894
89,64.4010915266399
64,72.25118587825688
95,83.0450656117302
80,86.97011278753868
87,93.83894534520354
94,94.82020713915566
78,79.12001843592172
24,33.00071412017204
55,60.47604435083142
54,52.625949999214455
92,91.87642175729928
59,55.56973538107082
81,83.0450656117302
38,40.85080847178901
92,86.97011278753868
59,59.49478255687931
54,59.49478255687931
86,84.02632740568232
87,81.08254202382597
41,44.775855647597496
59,59.49478255687931
40,43.794593853645374
50,54.5884735871187
73,64.4010915266399
60,56.55099717502294
37,35.94449950202841
46,47.719641029453854
75,80.10128022987385
71,70.28866229035263
62,69.3074004964005
42,52.625949999214455
67,63.41982973268779
79,82.06380381777808
29,34.963237708076285
86,73.23244767220899
62,53.60721179316658
25,31.0381905322678
41,38.888284883884765
48,44.775855647597496
78,65.38235332059203
85,65.38235332059203
73,80.10128022987385
34,44.775855647597496
19,28.09440515041144
58,60.47604435083142
24,33.00071412017204
89,94.82020713915566
24,28.09440515041144
60,54.5884735871187
92,85.00758919963445
85,85.98885099358657
64,63.41982973268779
58,46.73837923550174
99,95.80146893310777
88,91.87642175729928
76,68.32613870244839
50,50.66342641131022
-2,11.412954653225388
66,54.5884735871187
61,58.513520762927186
47,54.5884735871187
25,28.09440515041144
72,57.532258968975064
55,59.49478255687931
33,30.056928738315683
83,79.12001843592172
25,32.01945232621992
91,92.8576835512514
79,72.25118587825688
107,96.78273072705989
60,67.34487690849627
73,71.26992408430476
89,82.06380381777808
75,76.17623305406536
80,67.34487690849627
80,79.12001843592172
69,55.56973538107082
70,55.56973538107082
75,74.2137094661611
38,45.75711744154961
79,77.15749484801748
70,71.26992408430476
110,104.63282507867686
80,68.32613870244839
76,87.9513745814908
47,51.64468820526234
60,80.10128022987385
88,70.28866229035263
79,69.3074004964005
82,80.10128022987385
89,85.98885099358657
39,46.73837923550174
60,62.438567938735666
105,100.70777790286837
66,63.41982973268779
92,74.2137094661611
62,60.47604435083142
58,60.47604435083142
83,85.00758919963445
71,58.513520762927186
29,33.98197591412416
21,21.225572592746595
83,81.08254202382597
62,52.625949999214455
67,64.4010915266399
66,69.3074004964005
84,85.00758919963445
60,80.10128022987385
45,47.719641029453854
81,82.06380381777808
86,93.83894534520354
91,86.97011278753868
76,74.2137094661611
77,67.34487690849627
55,58.513520762927186
42,47.719641029453854
73,70.28866229035263
84,88.93263637544294
35,42.81333205969325
59,57.532258968975064
61,65.38235332059203
60,80.10128022987385
83,80.10128022987385
92,89.91389816939505
92,90.89515996334717
87,87.9513745814908
45,50.66342641131022
78,69.3074004964005
49,45.75711744154961
82,78.1387566419696
77,72.25118587825688
57,69.3074004964005
81,88.93263637544294
76,69.3074004964005
79,76.17623305406536
76,85.00758919963445
93,93.83894534520354
75,64.4010915266399
80,75.19497126011323
81,75.19497126011323
87,81.08254202382597
68,62.438567938735666
52,44.775855647597496
67,78.1387566419696
39,35.94449950202841
65,64.4010915266399
71,69.3074004964005
73,79.12001843592172
16,27.113143356459318
82,88.93263637544294
103,88.93263637544294
15,15.338001829033871
80,77.15749484801748
81,78.1387566419696
59,53.60721179316658
7,12.394216447177508
61,72.25118587825688
37,46.73837923550174
33,47.719641029453854
84,67.34487690849627
42,52.625949999214455
91,92.8576835512514
72,69.3074004964005
55,55.56973538107082
62,68.32613870244839
28,40.85080847178901
78,79.12001843592172
69,71.26992408430476
17,24.169357974602956
72,67.34487690849627
75,72.25118587825688
93,92.8576835512514
93,95.80146893310777
66,54.5884735871187
83,86.97011278753868
95,93.83894534520354
68,74.2137094661611
69,57.532258968975064
41,51.64468820526234
76,77.15749484801748
84,71.26992408430476
84,94.82020713915566
54,60.47604435083142
51,59.49478255687931
62,59.49478255687931
61,67.34487690849627
45,43.794593853645374
45,60.47604435083142
85,92.8576835512514
49,46.73837923550174
95,93.83894534520354
68,53.60721179316658
64,70.28866229035263
51,65.38235332059203
82,94.82020713915566
78,80.10128022987385
73,62.438567938735666
84,87.9513745814908
85,82.06380381777808
55,42.81333205969325
78,74.2137094661611
20,27.113143356459318
43,47.719641029453854
20,18.281787210890233
86,93.83894534520354
60,61.457306144783544
88,96.78273072705989
94,90.89515996334717
75,71.26992408430476
86,83.0450656117302
44,50.66342641131022
78,75.19497126011323
77,74.2137094661611
53,56.55099717502294
86,87.9513745814908
5,21.225572592746595
72,73.23244767220899
64,55.56973538107082
52,61.457306144783544
80,81.08254202382597
54,55.56973538107082
79,68.32613870244839
82,61.457306144783544
53,63.41982973268779
50,55.56973538107082
76,63.41982973268779
85,93.83894534520354
63,76.17623305406536
92,92.8576835512514
58,55.56973538107082
37,36.92576129598053
61,54.5884735871187
91,87.9513745814908
55,63.41982973268779
88,94.82020713915566
36,45.75711744154961
42,52.625949999214455
90,85.00758919963445
69,57.532258968975064
75,69.3074004964005
55,58.513520762927186
66,64.4010915266399
68,65.38235332059203
87,88.93263637544294
92,90.89515996334717
74,62.438567938735666
100,80.10128022987385
74,67.34487690849627
87,85.00758919963445
83,79.12001843592172
59,66.36361511454416
79,80.10128022987385
76,71.26992408430476
89,74.2137094661611
84,81.08254202382597
22,31.0381905322678
63,44.775855647597496
76,74.2137094661611
74,60.47604435083142
50,43.794593853645374
29,41.83207026574113
62,56.55099717502294
94,81.08254202382597
80,78.1387566419696
100,96.78273072705989
45,45.75711744154961
83,90.89515996334717
97,82.06380381777808
33,36.92576129598053
62,71.26992408430476
60,80.10128022987385
86,89.91389816939505
86,92.8576835512514
52,46.73837923550174
39,40.85080847178901
37,43.794593853645374
78,68.32613870244839
66,74.2137094661611
77,67.34487690849627
93,92.8576835512514
91,85.98885099358657
72,69.3074004964005
75,85.98885099358657
40,42.81333205969325
71,66.36361511454416
75,65.38235332059203
55,46.73837923550174
80,67.34487690849627
85,81.08254202382597
58,60.47604435083142
77,78.1387566419696
68,68.32613870244839
101,94.82020713915566
42,41.83207026574113
62,66.36361511454416
37,35.94449950202841
42,42.81333205969325
55,48.700902823405976
78,82.06380381777808
68,74.2137094661611
74,71.26992408430476
70,56.55099717502294
85,92.8576835512514
34,38.888284883884765
82,69.3074004964005
80,80.10128022987385
50,51.64468820526234
99,95.80146893310777
82,83.0450656117302
87,95.80146893310777
86,85.00758919963445
72,72.25118587825688
79,87.9513745814908
22,22.206834386698716
69,67.34487690849627
29,37.90702308993265
57,56.55099717502294
89,78.1387566419696
86,95.80146893310777
49,58.513520762927186
27,29.07566694436356
70,65.38235332059203
93,95.80146893310777
93,64.4010915266399
38,37.90702308993265
101,87.9513745814908
85,87.9513745814908
86,93.83894534520354
87,82.06380381777808
70,71.26992408430476
36,46.73837923550174
20,24.169357974602956
88,82.06380381777808
27,25.150619768555078
84,77.15749484801748
45,55.56973538107082
100,87.9513745814908
56,65.38235332059203
67,60.47604435083142
60,80.10128022987385
60,80.10128022987385
60,41.83207026574113
71,67.34487690849627
43,49.6821646173581
70,54.5884735871187
49,46.73837923550174
41,43.794593853645374
63,51.64468820526234
47,45.75711744154961
65,57.532258968975064
69,65.38235332059203
90,85.00758919963445
79,75.19497126011323
84,81.08254202382597
37,45.75711744154961
84,85.00758919963445
70,58.513520762927186
89,82.06380381777808
56,46.73837923550174
52,46.73837923550174
89,94.82020713915566
70,74.2137094661611
71,59.49478255687931
103,85.98885099358657
69,67.34487690849627
66,62.438567938735666
66,67.34487690849627
91,82.06380381777808
94,93.83894534520354
77,76.17623305406536
60,61.457306144783544
85,83.0450656117302
24,24.169357974602956
68,49.6821646173581
45,50.66342641131022
35,50.66342641131022
78,61.457306144783544
25,33.00071412017204
77,80.10128022987385
7,15.338001829033871
81,86.97011278753868
85,74.2137094661611
49,57.532258968975064
73,70.28866229035263
80,84.02632740568232
95,94.82020713915566
77,77.15749484801748
79,81.08254202382597
83,85.00758919963445
94,92.8576835512514
87,80.10128022987385
77,80.10128022987385
76,85.98885099358657
41,46.73837923550174
78,75.19497126011323
111,107.57661046053323
48,44.775855647597496
84,84.02632740568232
91,88.93263637544294
62,73.23244767220899
96,96.78273072705989
37,42.81333205969325
75,67.34487690849627
83,78.1387566419696
81,61.457306144783544
61,65.38235332059203
54,66.36361511454416
32,40.85080847178901
71,49.6821646173581
59,62.438567938735666
77,71.26992408430476
83,85.98885099358657
82,82.06380381777808
58,40.85080847178901
71,58.513520762927186
39,46.73837923550174
64,72.25118587825688
83,80.10128022987385
74,68.32613870244839
33,39.869546677836894
47,54.5884735871187
47,64.4010915266399
43,49.6821646173581
71,57.532258968975064
66,66.36361511454416
53,52.625949999214455
81,85.00758919963445
80,79.12001843592172
86,75.19497126011323
44,42.81333205969325
99,85.00758919963445
33,44.775855647597496
104,101.68903969682049
65,56.55099717502294
81,76.17623305406536
82,87.9513745814908
94,95.80146893310777
49,60.47604435083142
11,20.244310798794473
84,85.98885099358657
86,85.00758919963445
87,86.97011278753868
68,64.4010915266399
80,77.15749484801748
59,50.66342641131022
55,55.56973538107082
80,63.41982973268779
39,47.719641029453854
83,67.34487690849627
50,38.888284883884765
94,89.91389816939505
92,91.87642175729928
53,42.81333205969325
64,54.5884735871187
41,42.81333205969325
80,64.4010915266399
50,58.513520762927186
59,62.438567938735666
73,80.10128022987385
69,59.49478255687931
43,48.700902823405976
66,64.4010915266399
72,53.60721179316658
88,86.97011278753868
82,89.91389816939505
30,26.131881562507196
19,8.469169271369024
46,32.01945232621992
39,46.73837923550174
46,54.5884735871187
83,77.15749484801748
47,42.81333205969325
69,72.25118587825688
75,71.26992408430476
55,63.41982973268779
78,76.17623305406536
53,56.55099717502294
70,56.55099717502294
84,83.0450656117302
86,82.06380381777808
38,39.869546677836894
82,80.10128022987385
95,88.93263637544294
86,94.82020713915566
20,21.225572592746595
78,76.17623305406536
66,57.532258968975064
69,66.36361511454416
43,44.775855647597496
79,63.41982973268779
99,95.80146893310777
33,39.869546677836894
91,87.9513745814908
57,52.625949999214455
50,45.75711744154961
56,66.36361511454416
60,56.55099717502294
59,55.56973538107082
89,99.72651610891626
68,62.438567938735666
45,46.73837923550174
84,81.08254202382597
62,65.38235332059203
62,71.26992408430476
97,88.93263637544294
93,67.34487690849627
77,76.17623305406536
91,94.82020713915566
41,45.75711744154961
85,83.0450656117302
80,76.17623305406536
89,92.8576835512514
106,81.08254202382597
66,60.47604435083142
52,51.64468820526234
47,51.64468820526234
37,41.83207026574113
53,54.5884735871187
92,83.0450656117302
32,33.98197591412416
33,42.81333205969325
78,78.1387566419696
75,71.26992408430476
70,56.55099717502294
67,71.26992408430476
91,92.8576835512514
67,62.438567938735666
56,64.4010915266399
45,44.775855647597496
69,81.08254202382597
66,48.700902823405976
48,50.66342641131022
33,41.83207026574113
29,32.01945232621992
86,85.00758919963445
82,86.97011278753868
72,72.25118587825688
98,96.78273072705989
66,62.438567938735666
87,87.9513745814908
87,86.97011278753868
50,47.719641029453854
70,49.6821646173581
66,66.36361511454416
38,47.719641029453854
86,89.91389816939505
38,50.66342641131022
82,88.93263637544294
69,70.28866229035263
71,59.49478255687931
67,64.4010915266399
62,61.457306144783544
83,79.12001843592172
76,73.23244767220899
80,78.1387566419696
42,48.700902823405976
69,66.36361511454416
67,70.28866229035263
51,48.700902823405976
69,83.0450656117302
71,69.3074004964005
91,68.32613870244839
40,52.625949999214455
87,86.97011278753868
60,80.10128022987385
71,69.3074004964005
56,60.47604435083142
53,54.5884735871187
61,51.64468820526234
79,73.23244767220899
91,100.70777790286837
78,76.17623305406536
86,95.80146893310777
62,72.25118587825688
48,47.719641029453854
90,85.98885099358657
74,79.12001843592172
90,69.3074004964005
44,39.869546677836894
33,30.056928738315683
70,72.25118587825688
83,75.19497126011323
78,71.26992408430476
94,85.00758919963445
73,70.28866229035263
58,66.36361511454416
62,59.49478255687931
57,55.56973538107082
42,45.75711744154961
47,52.625949999214455
87,85.98885099358657
86,85.00758919963445
64,68.32613870244839
89,86.97011278753868
46,60.47604435083142
60,45.75711744154961
48,49.6821646173581
51,50.66342641131022
97,92.8576835512514
90,94.82020713915566
80,85.00758919963445
84,76.17623305406536
70,59.49478255687931
65,63.41982973268779
47,51.64468820526234
46,47.719641029453854
65,64.4010915266399
64,47.719641029453854
102,88.93263637544294
64,64.4010915266399
96,79.12001843592172
73,62.438567938735666
48,56.55099717502294
52,55.56973538107082
76,71.26992408430476
65,74.2137094661611
42,47.719641029453854
57,55.56973538107082
72,73.23244767220899
16,27.113143356459318
90,85.00758919963445
17,24.169357974602956
76,70.28866229035263
75,65.38235332059203
15,23.188096180650835
92,99.72651610891626
92,85.98885099358657
84,60.47604435083142
74,56.55099717502294
60,53.60721179316658
84,85.00758919963445
31,46.73837923550174
73,72.25118587825688
50,48.700902823405976
76,84.02632740568232
60,80.10128022987385
87,88.93263637544294
76,70.28866229035263
81,78.1387566419696
93,91.87642175729928
41,46.73837923550174
33,37.90702308993265
71,59.49478255687931
90,82.06380381777808
50,51.64468820526234
42,45.75711744154961
62,71.26992408430476
71,66.36361511454416
92,74.2137094661611
56,61.457306144783544
85,87.9513745814908
71,76.17623305406536
78,66.36361511454416
68,70.28866229035263
67,68.32613870244839
42,51.64468820526234
95,94.82020713915566
101,88.93263637544294
70,66.36361511454416
29,23.188096180650835
78,77.15749484801748
73,61.457306144783544
22,24.169357974602956
90,92.8576835512514
79,81.08254202382597
85,93.83894534520354
86,86.97011278753868
61,66.36361511454416
16,16.319263622985993
39,50.66342641131022
83,78.1387566419696
68,74.2137094661611
62,57.532258968975064
69,71.26992408430476
86,88.93263637544294
77,72.25118587825688
74,73.23244767220899
76,71.26992408430476
16,17.30052541693811
73,69.3074004964005
86,85.98885099358657
65,65.38235332059203
64,61.457306144783544
80,82.06380381777808
64,55.56973538107082
77,71.26992408430476
82,76.17623305406536
67,62.438567938735666
82,65.38235332059203
63,58.513520762927186
75,75.19497126011323
78,77.15749484801748
65,75.19497126011323
39,42.81333205969325
39,42.81333205969325
47,54.5884735871187
28,39.869546677836894
82,83.0450656117302
73,67.34487690849627
35,45.75711744154961
80,68.32613870244839
36,41.83207026574113
84,94.82020713915566
73,74.2137094661611
83,71.26992408430476
59,70.28866229035263
39,54.5884735871187
68,51.64468820526234
88,90.89515996334717
90,92.8576835512514
77,70.28866229035263
72,73.23244767220899
60,59.49478255687931
29,31.0381905322678
79,76.17623305406536
73,71.26992408430476
35,39.869546677836894
86,72.25118587825688
31,40.85080847178901
